"","raceId","driverId","lap","position","time","milliseconds","minutes","status","isFinished","outlier"
"1229",970,826,7,8,"2:29.243",149243,2.49,"Hydraulics","FALSE","outFalse"
"1230",970,826,8,10,"1:58.319",118319,1.97,"Hydraulics","FALSE","NA"
"1231",970,826,9,10,"1:49.667",109667,1.83,"Hydraulics","FALSE","NA"
"1232",970,826,10,11,"1:46.339",106339,1.77,"Hydraulics","FALSE","NA"
"1233",970,826,11,11,"1:43.424",103424,1.72,"Hydraulics","FALSE","NA"
"1234",970,826,12,11,"1:42.160",102160,1.7,"Hydraulics","FALSE","NA"
"1235",970,826,13,11,"1:41.521",101521,1.69,"Hydraulics","FALSE","NA"
"1236",970,826,14,11,"1:41.434",101434,1.69,"Hydraulics","FALSE","NA"
"1237",970,826,15,11,"1:40.747",100747,1.68,"Hydraulics","FALSE","NA"
"1238",970,826,16,11,"1:40.563",100563,1.68,"Hydraulics","FALSE","NA"
"1239",970,826,17,11,"1:40.403",100403,1.67,"Hydraulics","FALSE","NA"
"1240",970,826,18,11,"1:40.090",100090,1.67,"Hydraulics","FALSE","NA"
"1241",970,830,1,7,"1:56.264",116264,1.94,"Finished","TRUE","NA"
"1242",970,830,2,6,"2:21.156",141156,2.35,"Finished","TRUE","NA"
"1243",970,830,3,5,"2:24.301",144301,2.41,"Finished","TRUE","outTrue"
"1244",970,830,4,5,"2:16.147",136147,2.27,"Finished","TRUE","NA"
"1245",970,830,5,4,"2:55.563",175563,2.93,"Finished","TRUE","outTrue"
"1246",970,830,6,4,"2:45.806",165806,2.76,"Finished","TRUE","outTrue"
"1247",970,830,7,4,"2:43.310",163310,2.72,"Finished","TRUE","outTrue"
"1248",970,830,8,3,"1:49.316",109316,1.82,"Finished","TRUE","NA"
"1249",970,830,9,3,"1:43.070",103070,1.72,"Finished","TRUE","NA"
"1250",970,830,10,3,"1:41.540",101540,1.69,"Finished","TRUE","NA"
"1251",970,830,11,2,"1:40.405",100405,1.67,"Finished","TRUE","NA"
"1252",970,830,12,2,"1:39.375",99375,1.66,"Finished","TRUE","NA"
"1253",970,830,13,2,"1:39.238",99238,1.65,"Finished","TRUE","NA"
"1254",970,830,14,2,"1:39.381",99381,1.66,"Finished","TRUE","NA"
"1255",970,830,15,2,"1:39.150",99150,1.65,"Finished","TRUE","NA"
"1256",970,830,16,2,"1:39.196",99196,1.65,"Finished","TRUE","NA"
"1257",970,830,17,2,"1:39.287",99287,1.65,"Finished","TRUE","NA"
"1258",970,830,18,2,"1:38.794",98794,1.65,"Finished","TRUE","NA"
"1259",970,830,19,2,"1:38.747",98747,1.65,"Finished","TRUE","NA"
"1260",970,830,20,2,"1:38.673",98673,1.64,"Finished","TRUE","NA"
"1261",970,830,21,2,"1:38.598",98598,1.64,"Finished","TRUE","NA"
"1262",970,830,22,2,"1:38.781",98781,1.65,"Finished","TRUE","NA"
"1263",970,830,23,2,"1:38.525",98525,1.64,"Finished","TRUE","NA"
"1264",970,830,24,2,"1:38.711",98711,1.65,"Finished","TRUE","NA"
"1265",970,830,25,2,"1:38.624",98624,1.64,"Finished","TRUE","NA"
"1266",970,830,26,2,"1:38.789",98789,1.65,"Finished","TRUE","NA"
"1267",970,830,27,2,"1:38.801",98801,1.65,"Finished","TRUE","NA"
"1268",970,830,28,3,"1:43.621",103621,1.73,"Finished","TRUE","NA"
"1269",970,830,29,5,"1:44.416",104416,1.74,"Finished","TRUE","NA"
"1270",970,830,30,6,"1:56.184",116184,1.94,"Finished","TRUE","NA"
"1271",970,830,31,6,"1:36.722",96722,1.61,"Finished","TRUE","NA"
"1272",970,830,32,6,"1:37.431",97431,1.62,"Finished","TRUE","NA"
"1273",970,830,33,5,"1:37.226",97226,1.62,"Finished","TRUE","NA"
"1274",970,830,34,4,"1:37.592",97592,1.63,"Finished","TRUE","NA"
"1275",970,830,35,4,"1:37.448",97448,1.62,"Finished","TRUE","NA"
"1276",970,830,36,4,"1:37.214",97214,1.62,"Finished","TRUE","NA"
"1277",970,830,37,4,"1:37.913",97913,1.63,"Finished","TRUE","NA"
"1278",970,830,38,4,"1:37.598",97598,1.63,"Finished","TRUE","NA"
"1279",970,830,39,4,"1:37.334",97334,1.62,"Finished","TRUE","NA"
"1280",970,830,40,3,"1:37.569",97569,1.63,"Finished","TRUE","NA"
"1281",970,830,41,3,"1:36.865",96865,1.61,"Finished","TRUE","NA"
"1282",970,830,42,3,"1:37.388",97388,1.62,"Finished","TRUE","NA"
"1283",970,830,43,3,"1:37.742",97742,1.63,"Finished","TRUE","NA"
"1284",970,830,44,3,"1:37.800",97800,1.63,"Finished","TRUE","NA"
"1285",970,830,45,3,"1:37.244",97244,1.62,"Finished","TRUE","NA"
"1286",970,830,46,3,"1:37.496",97496,1.62,"Finished","TRUE","NA"
"1287",970,830,47,3,"1:37.492",97492,1.62,"Finished","TRUE","NA"
"1288",970,830,48,3,"1:37.701",97701,1.63,"Finished","TRUE","NA"
"1289",970,830,49,3,"1:38.396",98396,1.64,"Finished","TRUE","NA"
"1290",970,830,50,3,"1:37.381",97381,1.62,"Finished","TRUE","NA"
"1291",970,830,51,3,"1:37.535",97535,1.63,"Finished","TRUE","NA"
"1292",970,830,52,3,"1:37.832",97832,1.63,"Finished","TRUE","NA"
"1293",970,830,53,3,"1:37.970",97970,1.63,"Finished","TRUE","NA"
"1294",970,830,54,3,"1:38.000",98000,1.63,"Finished","TRUE","NA"
"1295",970,830,55,3,"1:38.305",98305,1.64,"Finished","TRUE","NA"
"1296",970,830,56,3,"1:38.387",98387,1.64,"Finished","TRUE","NA"
"1297",970,4,1,8,"1:57.148",117148,1.95,"Driveshaft","FALSE","NA"
"1298",970,4,2,8,"2:25.244",145244,2.42,"Driveshaft","FALSE","outFalse"
"1299",970,4,3,9,"2:36.364",156364,2.61,"Driveshaft","FALSE","outFalse"
"1300",970,4,4,9,"2:30.670",150670,2.51,"Driveshaft","FALSE","outFalse"
"1301",970,4,5,8,"2:44.550",164550,2.74,"Driveshaft","FALSE","outFalse"
"1302",970,4,6,7,"2:36.353",156353,2.61,"Driveshaft","FALSE","outFalse"
"1303",970,4,7,6,"2:36.736",156736,2.61,"Driveshaft","FALSE","outFalse"
"1304",970,4,8,7,"1:50.176",110176,1.84,"Driveshaft","FALSE","NA"
"1305",970,4,9,7,"1:44.120",104120,1.74,"Driveshaft","FALSE","NA"
"1306",970,4,10,7,"1:42.097",102097,1.7,"Driveshaft","FALSE","NA"
"1307",970,4,11,7,"1:41.589",101589,1.69,"Driveshaft","FALSE","NA"
"1308",970,4,12,7,"1:41.536",101536,1.69,"Driveshaft","FALSE","NA"
"1309",970,4,13,7,"1:41.254",101254,1.69,"Driveshaft","FALSE","NA"
"1310",970,4,14,7,"1:41.189",101189,1.69,"Driveshaft","FALSE","NA"
"1311",970,4,15,7,"1:41.158",101158,1.69,"Driveshaft","FALSE","NA"
"1312",970,4,16,7,"1:40.774",100774,1.68,"Driveshaft","FALSE","NA"
"1313",970,4,17,7,"1:40.427",100427,1.67,"Driveshaft","FALSE","NA"
"1314",970,4,18,7,"1:40.258",100258,1.67,"Driveshaft","FALSE","NA"
"1315",970,4,19,7,"1:40.050",100050,1.67,"Driveshaft","FALSE","NA"
"1316",970,4,20,7,"1:40.120",100120,1.67,"Driveshaft","FALSE","NA"
"1317",970,4,21,7,"1:40.224",100224,1.67,"Driveshaft","FALSE","NA"
"1318",970,4,22,7,"1:39.803",99803,1.66,"Driveshaft","FALSE","NA"
"1319",970,4,23,7,"1:39.800",99800,1.66,"Driveshaft","FALSE","NA"
"1320",970,4,24,7,"1:39.896",99896,1.66,"Driveshaft","FALSE","NA"
"1321",970,4,25,8,"1:40.418",100418,1.67,"Driveshaft","FALSE","NA"
"1322",970,4,26,8,"1:40.034",100034,1.67,"Driveshaft","FALSE","NA"
"1323",970,4,27,8,"1:39.832",99832,1.66,"Driveshaft","FALSE","NA"
"1324",970,4,28,8,"1:39.727",99727,1.66,"Driveshaft","FALSE","NA"
"1325",970,4,29,7,"1:39.585",99585,1.66,"Driveshaft","FALSE","NA"
"1326",970,4,30,7,"1:39.524",99524,1.66,"Driveshaft","FALSE","NA"
"1327",970,4,31,7,"1:39.496",99496,1.66,"Driveshaft","FALSE","NA"
"1328",970,4,32,7,"1:39.644",99644,1.66,"Driveshaft","FALSE","NA"
"1329",970,4,33,8,"1:42.387",102387,1.71,"Driveshaft","FALSE","NA"
"1330",970,13,1,9,"1:58.158",118158,1.97,"+1 Lap","FALSE","NA"
"1331",970,13,2,9,"2:27.030",147030,2.45,"+1 Lap","FALSE","outFalse"
"1332",970,13,3,11,"2:35.413",155413,2.59,"+1 Lap","FALSE","outFalse"
"1333",970,13,4,11,"2:34.431",154431,2.57,"+1 Lap","FALSE","outFalse"
"1334",970,13,5,10,"2:47.076",167076,2.78,"+1 Lap","FALSE","outFalse"
"1335",970,13,6,10,"2:41.721",161721,2.7,"+1 Lap","FALSE","outFalse"
"1336",970,13,7,9,"2:28.064",148064,2.47,"+1 Lap","FALSE","outFalse"
"1337",970,13,8,12,"1:58.739",118739,1.98,"+1 Lap","FALSE","NA"
"1338",970,13,9,13,"1:51.247",111247,1.85,"+1 Lap","FALSE","NA"
"1339",970,13,10,13,"1:47.076",107076,1.78,"+1 Lap","FALSE","NA"
"1340",970,13,11,14,"1:45.475",105475,1.76,"+1 Lap","FALSE","NA"
"1341",970,13,12,14,"1:42.835",102835,1.71,"+1 Lap","FALSE","NA"
"1342",970,13,13,14,"1:41.617",101617,1.69,"+1 Lap","FALSE","NA"
"1343",970,13,14,14,"1:41.182",101182,1.69,"+1 Lap","FALSE","NA"
"1344",970,13,15,14,"1:41.136",101136,1.69,"+1 Lap","FALSE","NA"
"1345",970,13,16,14,"1:40.585",100585,1.68,"+1 Lap","FALSE","NA"
"1346",970,13,17,14,"1:40.455",100455,1.67,"+1 Lap","FALSE","NA"
"1347",970,13,18,14,"1:40.902",100902,1.68,"+1 Lap","FALSE","NA"
"1348",970,13,19,13,"1:40.539",100539,1.68,"+1 Lap","FALSE","NA"
"1349",970,13,20,13,"1:40.307",100307,1.67,"+1 Lap","FALSE","NA"
"1350",970,13,21,13,"1:40.020",100020,1.67,"+1 Lap","FALSE","NA"
"1351",970,13,22,13,"1:39.738",99738,1.66,"+1 Lap","FALSE","NA"
"1352",970,13,23,13,"1:39.513",99513,1.66,"+1 Lap","FALSE","NA"
"1353",970,13,24,13,"1:44.510",104510,1.74,"+1 Lap","FALSE","NA"
"1354",970,13,25,15,"1:59.471",119471,1.99,"+1 Lap","FALSE","NA"
"1355",970,13,26,15,"1:38.287",98287,1.64,"+1 Lap","FALSE","NA"
"1356",970,13,27,15,"1:38.324",98324,1.64,"+1 Lap","FALSE","NA"
"1357",970,13,28,15,"1:38.575",98575,1.64,"+1 Lap","FALSE","NA"
"1358",970,13,29,15,"1:39.106",99106,1.65,"+1 Lap","FALSE","NA"
"1359",970,13,30,14,"1:41.109",101109,1.69,"+1 Lap","FALSE","NA"
"1360",970,13,31,14,"1:39.078",99078,1.65,"+1 Lap","FALSE","NA"
"1361",970,13,32,14,"1:38.901",98901,1.65,"+1 Lap","FALSE","NA"
"1362",970,13,33,14,"1:39.081",99081,1.65,"+1 Lap","FALSE","NA"
"1363",970,13,34,12,"1:39.070",99070,1.65,"+1 Lap","FALSE","NA"
"1364",970,13,35,11,"1:39.443",99443,1.66,"+1 Lap","FALSE","NA"
"1365",970,13,36,11,"1:39.064",99064,1.65,"+1 Lap","FALSE","NA"
"1366",970,13,37,11,"1:39.106",99106,1.65,"+1 Lap","FALSE","NA"
"1367",970,13,38,11,"1:39.092",99092,1.65,"+1 Lap","FALSE","NA"
"1368",970,13,39,11,"1:38.964",98964,1.65,"+1 Lap","FALSE","NA"
"1369",970,13,40,11,"1:39.073",99073,1.65,"+1 Lap","FALSE","NA"
"1370",970,13,41,11,"1:40.432",100432,1.67,"+1 Lap","FALSE","NA"
"1371",970,13,42,11,"1:39.575",99575,1.66,"+1 Lap","FALSE","NA"
"1372",970,13,43,10,"1:40.112",100112,1.67,"+1 Lap","FALSE","NA"
"1373",970,13,44,10,"1:39.591",99591,1.66,"+1 Lap","FALSE","NA"
"1374",970,13,45,11,"1:40.555",100555,1.68,"+1 Lap","FALSE","NA"
"1375",970,13,46,11,"1:40.345",100345,1.67,"+1 Lap","FALSE","NA"
"1376",970,13,47,11,"1:41.229",101229,1.69,"+1 Lap","FALSE","NA"
"1377",970,13,48,13,"1:48.316",108316,1.81,"+1 Lap","FALSE","NA"
"1378",970,13,49,14,"1:56.855",116855,1.95,"+1 Lap","FALSE","NA"
"1379",970,13,50,14,"1:36.511",96511,1.61,"+1 Lap","FALSE","NA"
"1380",970,13,51,14,"1:37.083",97083,1.62,"+1 Lap","FALSE","NA"
"1381",970,13,52,14,"1:37.808",97808,1.63,"+1 Lap","FALSE","NA"
"1382",970,13,53,14,"1:38.078",98078,1.63,"+1 Lap","FALSE","NA"
"1383",970,13,54,14,"1:37.789",97789,1.63,"+1 Lap","FALSE","NA"
"1384",970,13,55,14,"1:36.594",96594,1.61,"+1 Lap","FALSE","NA"
"1385",970,815,1,10,"1:58.810",118810,1.98,"+1 Lap","FALSE","NA"
"1386",970,815,2,10,"2:27.389",147389,2.46,"+1 Lap","FALSE","outFalse"
"1387",970,815,3,12,"2:34.918",154918,2.58,"+1 Lap","FALSE","outFalse"
"1388",970,815,4,12,"2:34.376",154376,2.57,"+1 Lap","FALSE","outFalse"
"1389",970,815,5,11,"2:47.423",167423,2.79,"+1 Lap","FALSE","outFalse"
"1390",970,815,6,11,"2:42.066",162066,2.7,"+1 Lap","FALSE","outFalse"
"1391",970,815,7,10,"2:27.192",147192,2.45,"+1 Lap","FALSE","outFalse"
"1392",970,815,8,8,"1:50.302",110302,1.84,"+1 Lap","FALSE","NA"
"1393",970,815,9,8,"1:43.433",103433,1.72,"+1 Lap","FALSE","NA"
"1394",970,815,10,8,"1:41.581",101581,1.69,"+1 Lap","FALSE","NA"
"1395",970,815,11,8,"1:40.798",100798,1.68,"+1 Lap","FALSE","NA"
"1396",970,815,12,8,"1:40.738",100738,1.68,"+1 Lap","FALSE","NA"
"1397",970,815,13,8,"1:40.462",100462,1.67,"+1 Lap","FALSE","NA"
"1398",970,815,14,8,"1:40.582",100582,1.68,"+1 Lap","FALSE","NA"
"1399",970,815,15,8,"1:40.599",100599,1.68,"+1 Lap","FALSE","NA"
"1400",970,815,16,8,"1:40.989",100989,1.68,"+1 Lap","FALSE","NA"
"1401",970,815,17,8,"1:40.627",100627,1.68,"+1 Lap","FALSE","NA"
"1402",970,815,18,8,"1:40.052",100052,1.67,"+1 Lap","FALSE","NA"
"1403",970,815,19,8,"1:40.096",100096,1.67,"+1 Lap","FALSE","NA"
"1404",970,815,20,8,"1:44.872",104872,1.75,"+1 Lap","FALSE","NA"
"1405",970,815,21,11,"1:59.409",119409,1.99,"+1 Lap","FALSE","NA"
"1406",970,815,22,10,"1:38.928",98928,1.65,"+1 Lap","FALSE","NA"
"1407",970,815,23,10,"1:38.644",98644,1.64,"+1 Lap","FALSE","NA"
"1408",970,815,24,10,"1:38.609",98609,1.64,"+1 Lap","FALSE","NA"
"1409",970,815,25,10,"1:38.798",98798,1.65,"+1 Lap","FALSE","NA"
"1410",970,815,26,10,"1:38.802",98802,1.65,"+1 Lap","FALSE","NA"
"1411",970,815,27,10,"1:38.906",98906,1.65,"+1 Lap","FALSE","NA"
"1412",970,815,28,10,"1:39.031",99031,1.65,"+1 Lap","FALSE","NA"
"1413",970,815,29,10,"1:38.796",98796,1.65,"+1 Lap","FALSE","NA"
"1414",970,815,30,10,"1:38.902",98902,1.65,"+1 Lap","FALSE","NA"
"1415",970,815,31,10,"1:39.249",99249,1.65,"+1 Lap","FALSE","NA"
"1416",970,815,32,9,"1:39.030",99030,1.65,"+1 Lap","FALSE","NA"
"1417",970,815,33,9,"1:39.082",99082,1.65,"+1 Lap","FALSE","NA"
"1418",970,815,34,8,"1:39.595",99595,1.66,"+1 Lap","FALSE","NA"
"1419",970,815,35,8,"1:39.122",99122,1.65,"+1 Lap","FALSE","NA"
"1420",970,815,36,8,"1:39.423",99423,1.66,"+1 Lap","FALSE","NA"
"1421",970,815,37,8,"1:39.454",99454,1.66,"+1 Lap","FALSE","NA"
"1422",970,815,38,8,"1:39.242",99242,1.65,"+1 Lap","FALSE","NA"
"1423",970,815,39,8,"1:39.336",99336,1.66,"+1 Lap","FALSE","NA"
"1424",970,815,40,8,"1:39.169",99169,1.65,"+1 Lap","FALSE","NA"
"1425",970,815,41,8,"1:39.055",99055,1.65,"+1 Lap","FALSE","NA"
"1426",970,815,42,8,"1:39.333",99333,1.66,"+1 Lap","FALSE","NA"
"1427",970,815,43,8,"1:39.445",99445,1.66,"+1 Lap","FALSE","NA"
"1428",970,815,44,8,"1:39.280",99280,1.65,"+1 Lap","FALSE","NA"
"1429",970,815,45,8,"1:39.411",99411,1.66,"+1 Lap","FALSE","NA"
"1430",970,815,46,8,"1:39.624",99624,1.66,"+1 Lap","FALSE","NA"
"1431",970,815,47,8,"1:39.496",99496,1.66,"+1 Lap","FALSE","NA"
"1432",970,815,48,9,"1:40.433",100433,1.67,"+1 Lap","FALSE","NA"
"1433",970,815,49,9,"1:44.401",104401,1.74,"+1 Lap","FALSE","NA"
"1434",970,815,50,9,"1:57.131",117131,1.95,"+1 Lap","FALSE","NA"
"1435",970,815,51,9,"1:36.983",96983,1.62,"+1 Lap","FALSE","NA"
"1436",970,815,52,9,"1:36.735",96735,1.61,"+1 Lap","FALSE","NA"
"1437",970,815,53,9,"1:36.792",96792,1.61,"+1 Lap","FALSE","NA"
"1438",970,815,54,9,"1:36.608",96608,1.61,"+1 Lap","FALSE","NA"
"1439",970,815,55,9,"1:36.531",96531,1.61,"+1 Lap","FALSE","NA"
"1440",970,807,1,11,"1:59.357",119357,1.99,"+1 Lap","FALSE","NA"
"1441",970,807,2,19,"3:00.540",180540,3.01,"+1 Lap","FALSE","outFalse"
"1442",970,807,3,18,"2:11.941",131941,2.2,"+1 Lap","FALSE","outFalse"
"1443",970,807,4,16,"2:33.456",153456,2.56,"+1 Lap","FALSE","outFalse"
"1444",970,807,5,16,"2:47.233",167233,2.79,"+1 Lap","FALSE","outFalse"
"1445",970,807,6,16,"2:44.584",164584,2.74,"+1 Lap","FALSE","outFalse"
"1446",970,807,7,16,"2:29.112",149112,2.49,"+1 Lap","FALSE","outFalse"
"1447",970,807,8,16,"1:52.423",112423,1.87,"+1 Lap","FALSE","NA"
"1448",970,807,9,15,"1:45.937",105937,1.77,"+1 Lap","FALSE","NA"
"1449",970,807,10,14,"1:45.133",105133,1.75,"+1 Lap","FALSE","NA"
"1450",970,807,11,13,"1:42.303",102303,1.71,"+1 Lap","FALSE","NA"
"1451",970,807,12,13,"1:41.809",101809,1.7,"+1 Lap","FALSE","NA"
"1452",970,807,13,13,"1:41.400",101400,1.69,"+1 Lap","FALSE","NA"
"1453",970,807,14,13,"1:41.065",101065,1.68,"+1 Lap","FALSE","NA"
"1454",970,807,15,13,"1:40.760",100760,1.68,"+1 Lap","FALSE","NA"
"1455",970,807,16,13,"1:40.603",100603,1.68,"+1 Lap","FALSE","NA"
"1456",970,807,17,13,"1:41.072",101072,1.68,"+1 Lap","FALSE","NA"
"1457",970,807,18,13,"1:40.518",100518,1.68,"+1 Lap","FALSE","NA"
"1458",970,807,19,12,"1:40.300",100300,1.67,"+1 Lap","FALSE","NA"
"1459",970,807,20,12,"1:39.904",99904,1.67,"+1 Lap","FALSE","NA"
"1460",970,807,21,12,"1:40.010",100010,1.67,"+1 Lap","FALSE","NA"
"1461",970,807,22,12,"1:39.980",99980,1.67,"+1 Lap","FALSE","NA"
"1462",970,807,23,12,"1:39.700",99700,1.66,"+1 Lap","FALSE","NA"
"1463",970,807,24,12,"1:39.947",99947,1.67,"+1 Lap","FALSE","NA"
"1464",970,807,25,12,"1:39.694",99694,1.66,"+1 Lap","FALSE","NA"
"1465",970,807,26,12,"1:39.759",99759,1.66,"+1 Lap","FALSE","NA"
"1466",970,807,27,12,"1:39.798",99798,1.66,"+1 Lap","FALSE","NA"
"1467",970,807,28,12,"1:39.741",99741,1.66,"+1 Lap","FALSE","NA"
"1468",970,807,29,12,"1:40.783",100783,1.68,"+1 Lap","FALSE","NA"
"1469",970,807,30,12,"1:40.390",100390,1.67,"+1 Lap","FALSE","NA"
"1470",970,807,31,12,"1:39.996",99996,1.67,"+1 Lap","FALSE","NA"
"1471",970,807,32,12,"1:40.355",100355,1.67,"+1 Lap","FALSE","NA"
"1472",970,807,33,12,"1:45.237",105237,1.75,"+1 Lap","FALSE","NA"
"1473",970,807,34,13,"2:15.489",135489,2.26,"+1 Lap","FALSE","outFalse"
"1474",970,807,35,13,"1:38.293",98293,1.64,"+1 Lap","FALSE","NA"
"1475",970,807,36,12,"1:38.015",98015,1.63,"+1 Lap","FALSE","NA"
"1476",970,807,37,12,"1:38.296",98296,1.64,"+1 Lap","FALSE","NA"
"1477",970,807,38,13,"1:40.079",100079,1.67,"+1 Lap","FALSE","NA"
"1478",970,807,39,13,"1:38.296",98296,1.64,"+1 Lap","FALSE","NA"
"1479",970,807,40,13,"1:38.452",98452,1.64,"+1 Lap","FALSE","NA"
"1480",970,807,41,13,"1:38.253",98253,1.64,"+1 Lap","FALSE","NA"
"1481",970,807,42,13,"1:38.486",98486,1.64,"+1 Lap","FALSE","NA"
"1482",970,807,43,13,"1:38.106",98106,1.64,"+1 Lap","FALSE","NA"
"1483",970,807,44,13,"1:40.797",100797,1.68,"+1 Lap","FALSE","NA"
"1484",970,807,45,13,"1:38.955",98955,1.65,"+1 Lap","FALSE","NA"
"1485",970,807,46,13,"1:38.554",98554,1.64,"+1 Lap","FALSE","NA"
"1486",970,807,47,13,"1:38.155",98155,1.64,"+1 Lap","FALSE","NA"
"1487",970,807,48,12,"1:38.524",98524,1.64,"+1 Lap","FALSE","NA"
"1488",970,807,49,12,"1:38.133",98133,1.64,"+1 Lap","FALSE","NA"
"1489",970,807,50,12,"1:38.657",98657,1.64,"+1 Lap","FALSE","NA"
"1490",970,807,51,12,"1:41.014",101014,1.68,"+1 Lap","FALSE","NA"
"1491",970,807,52,12,"1:39.398",99398,1.66,"+1 Lap","FALSE","NA"
"1492",970,807,53,12,"1:38.872",98872,1.65,"+1 Lap","FALSE","NA"
"1493",970,807,54,12,"1:39.229",99229,1.65,"+1 Lap","FALSE","NA"
"1494",970,807,55,12,"1:39.257",99257,1.65,"+1 Lap","FALSE","NA"
"1495",970,825,1,12,"1:59.828",119828,2,"+1 Lap","FALSE","NA"
"1496",970,825,2,11,"2:27.371",147371,2.46,"+1 Lap","FALSE","outFalse"
"1497",970,825,3,13,"2:35.359",155359,2.59,"+1 Lap","FALSE","outFalse"
"1498",970,825,4,13,"2:34.920",154920,2.58,"+1 Lap","FALSE","outFalse"
"1499",970,825,5,12,"2:46.313",166313,2.77,"+1 Lap","FALSE","outFalse"
"1500",970,825,6,12,"2:44.614",164614,2.74,"+1 Lap","FALSE","outFalse"
"1501",970,825,7,11,"2:26.151",146151,2.44,"+1 Lap","FALSE","outFalse"
"1502",970,825,8,9,"1:52.805",112805,1.88,"+1 Lap","FALSE","NA"
"1503",970,825,9,9,"1:46.780",106780,1.78,"+1 Lap","FALSE","NA"
"1504",970,825,10,9,"1:43.046",103046,1.72,"+1 Lap","FALSE","NA"
"1505",970,825,11,9,"1:41.859",101859,1.7,"+1 Lap","FALSE","NA"
"1506",970,825,12,9,"1:41.200",101200,1.69,"+1 Lap","FALSE","NA"
"1507",970,825,13,9,"1:40.900",100900,1.68,"+1 Lap","FALSE","NA"
"1508",970,825,14,9,"1:40.316",100316,1.67,"+1 Lap","FALSE","NA"
"1509",970,825,15,9,"1:40.141",100141,1.67,"+1 Lap","FALSE","NA"
"1510",970,825,16,9,"1:40.032",100032,1.67,"+1 Lap","FALSE","NA"
"1511",970,825,17,9,"1:40.042",100042,1.67,"+1 Lap","FALSE","NA"
"1512",970,825,18,10,"1:41.356",101356,1.69,"+1 Lap","FALSE","NA"
"1513",970,825,19,10,"1:40.459",100459,1.67,"+1 Lap","FALSE","NA"
"1514",970,825,20,10,"1:40.254",100254,1.67,"+1 Lap","FALSE","NA"
"1515",970,825,21,9,"1:39.986",99986,1.67,"+1 Lap","FALSE","NA"
"1516",970,825,22,9,"1:39.750",99750,1.66,"+1 Lap","FALSE","NA"
"1517",970,825,23,9,"1:39.731",99731,1.66,"+1 Lap","FALSE","NA"
"1518",970,825,24,9,"1:39.519",99519,1.66,"+1 Lap","FALSE","NA"
"1519",970,825,25,9,"1:39.549",99549,1.66,"+1 Lap","FALSE","NA"
"1520",970,825,26,9,"1:39.686",99686,1.66,"+1 Lap","FALSE","NA"
"1521",970,825,27,9,"1:39.464",99464,1.66,"+1 Lap","FALSE","NA"
"1522",970,825,28,9,"1:39.306",99306,1.66,"+1 Lap","FALSE","NA"
"1523",970,825,29,9,"1:40.010",100010,1.67,"+1 Lap","FALSE","NA"
"1524",970,825,30,9,"1:39.977",99977,1.67,"+1 Lap","FALSE","NA"
"1525",970,825,31,9,"1:40.479",100479,1.67,"+1 Lap","FALSE","NA"
"1526",970,825,32,10,"1:45.243",105243,1.75,"+1 Lap","FALSE","NA"
"1527",970,825,33,11,"1:57.870",117870,1.96,"+1 Lap","FALSE","NA"
"1528",970,825,34,10,"1:37.823",97823,1.63,"+1 Lap","FALSE","NA"
"1529",970,825,35,10,"1:37.528",97528,1.63,"+1 Lap","FALSE","NA"
"1530",970,825,36,10,"1:37.618",97618,1.63,"+1 Lap","FALSE","NA"
"1531",970,825,37,10,"1:37.937",97937,1.63,"+1 Lap","FALSE","NA"
"1532",970,825,38,10,"1:38.335",98335,1.64,"+1 Lap","FALSE","NA"
"1533",970,825,39,9,"1:38.867",98867,1.65,"+1 Lap","FALSE","NA"
"1534",970,825,40,9,"1:37.886",97886,1.63,"+1 Lap","FALSE","NA"
"1535",970,825,41,9,"1:37.584",97584,1.63,"+1 Lap","FALSE","NA"
"1536",970,825,42,9,"1:37.542",97542,1.63,"+1 Lap","FALSE","NA"
"1537",970,825,43,9,"1:37.644",97644,1.63,"+1 Lap","FALSE","NA"
"1538",970,825,44,9,"1:37.624",97624,1.63,"+1 Lap","FALSE","NA"
"1539",970,825,45,9,"1:37.806",97806,1.63,"+1 Lap","FALSE","NA"
"1540",970,825,46,9,"1:37.971",97971,1.63,"+1 Lap","FALSE","NA"
"1541",970,825,47,9,"1:38.483",98483,1.64,"+1 Lap","FALSE","NA"
"1542",970,825,48,8,"1:39.018",99018,1.65,"+1 Lap","FALSE","NA"
"1543",970,825,49,8,"1:38.050",98050,1.63,"+1 Lap","FALSE","NA"
"1544",970,825,50,8,"1:38.343",98343,1.64,"+1 Lap","FALSE","NA"
"1545",970,825,51,8,"1:38.185",98185,1.64,"+1 Lap","FALSE","NA"
"1546",970,825,52,8,"1:38.362",98362,1.64,"+1 Lap","FALSE","NA"
"1547",970,825,53,8,"1:40.014",100014,1.67,"+1 Lap","FALSE","NA"
"1548",970,825,54,8,"1:38.347",98347,1.64,"+1 Lap","FALSE","NA"
"1549",970,825,55,8,"1:40.561",100561,1.68,"+1 Lap","FALSE","NA"
"1550",970,828,1,13,"2:00.380",120380,2.01,"+1 Lap","FALSE","NA"
"1551",970,828,2,12,"2:27.836",147836,2.46,"+1 Lap","FALSE","outFalse"
"1552",970,828,3,16,"2:42.424",162424,2.71,"+1 Lap","FALSE","outFalse"
"1553",970,828,4,17,"2:38.104",158104,2.64,"+1 Lap","FALSE","outFalse"
"1554",970,828,5,17,"2:47.833",167833,2.8,"+1 Lap","FALSE","outFalse"
